version,use_good_ori_only,numerical_preprocess_normalization,numerical_preprocess_num_nearest_neighbor,image_preprocess_image_size,image_preprocess_normalization,image_preprocess_augmentation,image_preprocess_mask_dilation,dfu_classes,attention_type,encoder_filters,encoder_kernel_size,encoder_dropout_prob,encoder_normalization,num_group_norm,num_conv,ds_stride,imag_fcn,imag_dropout_prob,clin_fcn,clin_dropout_prob,mixed_fcn,mixed_dropout_prob,loss_name,class_weight,lr,batch_size,epoch_size
hs_497,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_498,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_499,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_500,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_501,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_502,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_503,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_504,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_505,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_506,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_507,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_508,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_509,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_510,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_511,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_512,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_513,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_514,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_515,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_516,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_517,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_518,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_519,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_520,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_521,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_522,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_523,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_524,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_525,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_526,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_527,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_528,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_529,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_530,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_531,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_532,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_533,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_534,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_535,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_536,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_537,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_538,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_539,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_540,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_541,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_542,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_543,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_544,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_545,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_546,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_547,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_548,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_549,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_550,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_551,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_552,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_553,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_554,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_555,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_556,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_557,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_558,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_559,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_560,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_561,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_562,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_563,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_564,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_565,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_566,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_567,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_568,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_569,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_570,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_571,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_572,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_573,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",0.0001,4,30
hs_574,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_575,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_576,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.5,group,16,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",0.0001,4,30
hs_577,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_578,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_579,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_580,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_581,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_582,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_583,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_584,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_585,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_586,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_587,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_588,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_589,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_590,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_591,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_592,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_593,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_594,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_595,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_596,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_597,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_598,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_599,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_600,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.5,group,4,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_601,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_602,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_603,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_604,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_605,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_606,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_607,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_608,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_609,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_610,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_611,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_612,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_613,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_614,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_615,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[256],0.5,"[64, 32]",0.5,[128],0.5,weighted_CE,"[1.0, 2.0]",1e-05,4,30
hs_616,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[64],0.5,"[64, 32]",0.5,[32],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
hs_617,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.5,group,8,1,2,[128],0.5,"[64, 32]",0.5,[64],0.5,weighted_CE,"[1.0, 4.0]",1e-05,4,30
